,Date,Finish,Length,Length(km),Race_ID,Stage#,Stage_Name,Stage_Type,Start,url
2392,2015-07-08,Drobatsch,210.2,,1109,5,Int. Österreich-Rundfahrt-Tour of Austria 2015 | Stage 4,PRL,Stift Rein/Gratwein,https://www.procyclingstats.com/race/tour-of-austria/2015/stage-4
2393,2015-07-09,Matrei in Osttirol,175.0,,1109,6,Int. Österreich-Rundfahrt-Tour of Austria 2015 | Stage 5,PRL,Faaker See/Drobollach,https://www.procyclingstats.com/race/tour-of-austria/2015/stage-5
2394,2015-07-10,Kitzbüheler Horn,164.7,,1109,7,Int. Österreich-Rundfahrt-Tour of Austria 2015 | Stage 6,PRL,Lienz,https://www.procyclingstats.com/race/tour-of-austria/2015/stage-6
2395,2015-07-11,Innsbruck,124.7,,1109,8,Int. Österreich-Rundfahrt-Tour of Austria 2015 | Stage 7,PRL,Kitzbühel,https://www.procyclingstats.com/race/tour-of-austria/2015/stage-7
2396,2015-07-12,Bregenz,184.3,,1109,9,Int. Österreich-Rundfahrt-Tour of Austria 2015 | Stage 8,PRL,Innsbruck,https://www.procyclingstats.com/race/tour-of-austria/2015/stage-8
2397,2015-07-04,Minsk,120.0,,1110,0,Grand Prix Minsk 2015,PRL,Minsk,race/grand-prix-minsk/2015
2398,2015-07-04,Zottegem,174.9,,1111,0,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs 2015,PRL,Zottegem,race/omloop-het-nieuwsblad-beloften/2015
2399,2015-07-05,Minsk,176.0,,1112,0,Minsk Cup 2015,PRL,Minsk,race/minsk-cup/2015
2400,2015-07-05,Bruchsal,154.0,,1113,0,National Championships Germany U23 - Road Race 2015,PRL,Bruchsal,race/nc-germany-u23/2015
2401,2015-07-05,Wolfwil,165.6,,1114,0,National Championships Switzerland U23 - Road Race 2015,PRL,Wolfwil,race/nc-suisse-u23/2015
2402,2015-07-05,Chauny,184.3,,1115,0,Paris-Chauny (classique) 2015,PRL,Margny-lès-Compiègne,race/paris-chauny-classique/2015
2403,2015-07-09,Turcifal,8.0,,1116,1,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2015 | Prologue,RR,Turcifal,https://www.procyclingstats.com/race/gp-int-torres-vedras/2015/prologue
2404,2015-07-10,Alto de Montejunto,155.5,,1116,2,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2015 | Stage 1,PRL,Arneiros,https://www.procyclingstats.com/race/gp-int-torres-vedras/2015/stage-1
2405,2015-07-11,Torres Vedras,143.0,,1116,3,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2015 | Stage 2,PRL,Ameal,https://www.procyclingstats.com/race/gp-int-torres-vedras/2015/stage-2
2406,2015-07-12,Carvoeira,172.4,,1116,4,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2015 | Stage 3,PRL,Sao Martinho do Porto,https://www.procyclingstats.com/race/gp-int-torres-vedras/2015/stage-3
2407,2015-07-12,Gallio,177.0,,1117,0,Giro del Medio Brenta 2015,PRL,Villa del Conte,race/giro-del-medio-brenta/2015
2408,2015-07-14,Morillon,5.4,,1118,1,Giro Ciclistico della Valle d'Aosta Mont Blanc 2015 | Prologue,RR,Morillon,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2015/prologue
2409,2015-07-15,Morillon,151.3,,1118,2,Giro Ciclistico della Valle d'Aosta Mont Blanc 2015 | Stage 1,PRL,Morillon,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2015/stage-1
2410,2015-07-16,Pont-Saint-Martin,151.2,,1118,3,Giro Ciclistico della Valle d'Aosta Mont Blanc 2015 | Stage 2,PRL,Courmayeur,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2015/stage-2
2411,2015-07-17,Valtournenche,162.3,,1118,4,Giro Ciclistico della Valle d'Aosta Mont Blanc 2015 | Stage 3,PRL,Gressan,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2015/stage-3
2412,2015-07-18,Saint-Christophe,152.2,,1118,5,Giro Ciclistico della Valle d'Aosta Mont Blanc 2015 | Stage 4,PRL,Pollein,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2015/stage-4
2413,2015-07-19,Colle del Gran San Bernardo,86.6,,1118,6,Giro Ciclistico della Valle d'Aosta Mont Blanc 2015 | Stage 5,PRL,Pré-Saint-Didier,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2015/stage-5
2414,2015-07-16,Ansião,137.5,,1119,1,Volta a Portugal do Futuro / Liberty Seguros 2015 | Stage 1,PRL,Pombal,https://www.procyclingstats.com/race/volta-a-portugal-do-futuro/2015/stage-1
2415,2015-07-17,Oliveira do Hospital,135.0,,1119,2,Volta a Portugal do Futuro / Liberty Seguros 2015 | Stage 2,PRL,Alvaiázere,https://www.procyclingstats.com/race/volta-a-portugal-do-futuro/2015/stage-2
2416,2015-07-18,S. Pedro do Sul,116.5,,1119,3,Volta a Portugal do Futuro / Liberty Seguros 2015 | Stage 3,PRL,Viseu,https://www.procyclingstats.com/race/volta-a-portugal-do-futuro/2015/stage-3
2417,2015-07-19,Oliveira de Azemeis,120.9,,1119,4,Volta a Portugal do Futuro / Liberty Seguros 2015 | Stage 4,PRL,S. Pedro do Sul,https://www.procyclingstats.com/race/volta-a-portugal-do-futuro/2015/stage-4
2418,2015-07-19,Pescara,195.0,,1120,0,Trofeo Matteotti 2015,PRL,Pescara,race/trofeo-matteotti/2015
2419,2015-07-19,Erpe-Mere,177.7,,1121,0,Dwars door de Vlaamse Ardennen 2015,PRL,Erpe-Mere,race/dwars-door-de-vlaamse-ardennen/2015
2420,2015-07-22,Frameries,211.0,,1122,0,Grand Prix Cerami 2015,PRL,Saint Ghislain,race/gp-cerami/2015
2421,2015-07-24,Czyzew,3.0,,1123,1,Podlasie Tour 2015 | Prologue,RR,Czyzew,https://www.procyclingstats.com/race/podlasie-tour/2015/prologue
2422,2015-07-25,Wysokie Mazowieckie,188.0,,1123,2,Podlasie Tour 2015 | Stage 1,PRL,Wysokie Mazowieckie,https://www.procyclingstats.com/race/podlasie-tour/2015/stage-1
2423,2015-07-26,Zambrów,148.0,,1123,3,Podlasie Tour 2015 | Stage 2,PRL,Zambrów,https://www.procyclingstats.com/race/podlasie-tour/2015/stage-2
2424,2015-07-25,Hannut,190.7,,1124,1,Tour de Wallonie 2015 | Stage 1,PRL,Wanze,https://www.procyclingstats.com/race/tour-de-wallonie/2015/stage-1
2425,2015-07-26,Bassenge,171.4,,1124,2,Tour de Wallonie 2015 | Stage 2,PRL,Beaufays,https://www.procyclingstats.com/race/tour-de-wallonie/2015/stage-2
2426,2015-07-27,Namur,207.0,,1124,3,Tour de Wallonie 2015 | Stage 3,PRL,Bastogne,https://www.procyclingstats.com/race/tour-de-wallonie/2015/stage-3
2427,2015-07-28,Quaregnon,164.6,,1124,4,Tour de Wallonie 2015 | Stage 4,PRL,Waterloo,https://www.procyclingstats.com/race/tour-de-wallonie/2015/stage-4
2428,2015-07-29,Thuin,167.3,,1124,5,Tour de Wallonie 2015 | Stage 5,PRL,Chimay,https://www.procyclingstats.com/race/tour-de-wallonie/2015/stage-5
2429,2015-07-25,Ordizia,170.0,,1125,0,Prueba Villafranca-Ordiziako Klasika 2015,PRL,Ordizia,race/prueba-villafranca/2015
2430,2015-07-25,San Vito al Tagliamento,0.0,,1126,0,National Championships Italy U23 - ITT 2015,PRL,San Vito al Tagliamento,race/nc-italy-u23-itt/2015
2431,2015-07-26,Angera,180.0,,1127,0,Coppa dei Laghi - Trofeo Almar 2015,PRL,Taino,race/coppa-dei-laghi-trofeo-almar/2015
2432,2015-07-26,Pérenchies,163.2,,1128,0,Grand Prix de la ville de Pérenchies 2015,PRL,Pérenchies,race/grand-prix-de-la-ville-de-perenchies/2015
2433,2015-07-28,Warszawa,2.5,,1129,1,Dookola Mazowsza 2015 | Prologue,RR,Warszawa,https://www.procyclingstats.com/race/dookola-mazowsza/2015/prologue
2434,2015-07-29,Ciechanow,145.7,,1129,2,Dookola Mazowsza 2015 | Stage 1,PRL,Warszawa,https://www.procyclingstats.com/race/dookola-mazowsza/2015/stage-1
2435,2015-07-30,Nowy Dwor Mazowiecki,156.0,,1129,3,Dookola Mazowsza 2015 | Stage 2,PRL,Ciechanow,https://www.procyclingstats.com/race/dookola-mazowsza/2015/stage-2
2436,2015-07-31,Kozienice,150.0,,1129,4,Dookola Mazowsza 2015 | Stage 3,PRL,Zwolen,https://www.procyclingstats.com/race/dookola-mazowsza/2015/stage-3
2437,2015-08-01,Kozienice,160.0,,1129,5,Dookola Mazowsza 2015 | Stage 4,PRL,Kozienice,https://www.procyclingstats.com/race/dookola-mazowsza/2015/stage-4
2438,2015-07-29,Viseu,6.0,,1130,1,Volta a Portugal em Bicicleta / Liberty Seguros 2015 | Prologue,RR,Viseu,https://www.procyclingstats.com/race/volta-a-portugal/2015/prologue
2439,2015-07-30,Bragança,196.8,,1130,2,Volta a Portugal em Bicicleta / Liberty Seguros 2015 | Stage 1,PRL,Pinhel,https://www.procyclingstats.com/race/volta-a-portugal/2015/stage-1
2440,2015-07-31,Montalegre (Serra do Larouco),175.6,,1130,3,Volta a Portugal em Bicicleta / Liberty Seguros 2015 | Stage 2,PRL,Macedo de Cavaleiros,https://www.procyclingstats.com/race/volta-a-portugal/2015/stage-2
2441,2015-08-01,Fafe,172.2,,1130,4,Volta a Portugal em Bicicleta / Liberty Seguros 2015 | Stage 3,PRL,Boticas,https://www.procyclingstats.com/race/volta-a-portugal/2015/stage-3
2442,2015-08-02,Mondim de Basto (Sra. da Graça),159.4,,1130,5,Volta a Portugal em Bicicleta / Liberty Seguros 2015 | Stage 4,PRL,Alvarenga,https://www.procyclingstats.com/race/volta-a-portugal/2015/stage-4
2443,2015-08-03,Viana do Castelo (Sta. Luzia),169.4,,1130,6,Volta a Portugal em Bicicleta / Liberty Seguros 2015 | Stage 5,PRL,Braga,https://www.procyclingstats.com/race/volta-a-portugal/2015/stage-5
2444,2015-08-04,Oliveira de Azeméis,154.1,,1130,7,Volta a Portugal em Bicicleta / Liberty Seguros 2015 | Stage 6,PRL,Ovar (Furadouro),https://www.procyclingstats.com/race/volta-a-portugal/2015/stage-6
2445,2015-08-06,Seia (Torre),171.3,,1130,8,Volta a Portugal em Bicicleta / Liberty Seguros 2015 | Stage 7,PRL,Condeixa-a-Nova,https://www.procyclingstats.com/race/volta-a-portugal/2015/stage-7
2446,2015-08-07,Castelo Branco,180.2,,1130,9,Volta a Portugal em Bicicleta / Liberty Seguros 2015 | Stage 8,PRL,Guarda,https://www.procyclingstats.com/race/volta-a-portugal/2015/stage-8
2447,2015-08-08,Leiria,34.2,,1130,10,Volta a Portugal em Bicicleta / Liberty Seguros 2015 | Stage 9 (ITT),ITT,Praia de Pedrógão,https://www.procyclingstats.com/race/volta-a-portugal/2015/stage-9
2448,2015-08-09,Lisboa,132.5,,1130,11,Volta a Portugal em Bicicleta / Liberty Seguros 2015 | Stage 10,PRL,Vila Franca de Xira,https://www.procyclingstats.com/race/volta-a-portugal/2015/stage-10
2449,2015-07-29,Sausheim,7.1,,1131,1,Tour Alsace 2015 | Prologue,RR,Sausheim,https://www.procyclingstats.com/race/tour-alsace/2015/prologue
2450,2015-07-30,Bischoffsheim,159.2,,1131,2,Tour Alsace 2015 | Stage 1,PRL,Strasbourg,https://www.procyclingstats.com/race/tour-alsace/2015/stage-1
2451,2015-07-31,Huningue,150.2,,1131,3,Tour Alsace 2015 | Stage 2,PRL,Dannemarie,https://www.procyclingstats.com/race/tour-alsace/2015/stage-2
2452,2015-08-01,Markstein,155.2,,1131,4,Tour Alsace 2015 | Stage 3,PRL,Ribeauvillé,https://www.procyclingstats.com/race/tour-alsace/2015/stage-3
2453,2015-08-02,Sélestat,160.6,,1131,5,Tour Alsace 2015 | Stage 4,PRL,Colmar,https://www.procyclingstats.com/race/tour-alsace/2015/stage-4
2454,2015-07-31,Getxo,170.0,,1132,0,Circuito de Getxo 2015,PRL,Getxo,race/circuito-de-getxo/2015
2455,2015-07-31,Lacs de l'Eau d'Heure,168.0,,1133,0,National Championships Belgium U23 - Road Race 2015,PRL,Lacs de l'Eau d'Heure,race/nc-belgium-u23/2015
2456,2015-08-01,Plouray,184.5,,1134,1,Kreiz Breizh Elites 2015 | Stage 1,PRL,Calanhel,https://www.procyclingstats.com/race/kreiz-breizh-elites/2015/stage-1
2457,2015-08-02,Callac,82.2,,1134,2,Kreiz Breizh Elites 2015 | Stage 2,PRL,Ploërdut,https://www.procyclingstats.com/race/kreiz-breizh-elites/2015/stage-2
2458,2015-08-02,Carhaix,110.2,,1134,3,Kreiz Breizh Elites 2015 | Stage 3,PRL,Carhaix,https://www.procyclingstats.com/race/kreiz-breizh-elites/2015/stage-3
2459,2015-08-03,Rostrenen,163.2,,1134,4,Kreiz Breizh Elites 2015 | Stage 4,PRL,Plouguernevel,https://www.procyclingstats.com/race/kreiz-breizh-elites/2015/stage-4
2460,2015-08-02,Finish,142.0,,1135,0,Odessa Grand Prix - 2 2015,PRL,Start,race/odessa-gp/2015
2461,2015-08-01,Sainte-Anne,157.6,,1136,1,Tour Cycliste International de la Guadeloupe 2015 | Stage 1,PRL,Pointe-à-Pitre,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2015/stage-1
2462,2015-08-02,Gourbeyre,100.0,,1136,2,Tour Cycliste International de la Guadeloupe 2015 | Stage 2a,PRL,Sainte-Anne,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2015/stage-2a
2463,2015-08-02,Saint-Claude,9.5,,1136,3,Tour Cycliste International de la Guadeloupe 2015 | Stage 2b (ITT),ITT,Gourbeyre,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2015/stage-2b
2464,2015-08-03,Anse-Bertrand,154.0,,1136,4,Tour Cycliste International de la Guadeloupe 2015 | Stage 3,PRL,Gourbeyre,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2015/stage-3
2465,2015-08-04,Vieux Habitants,142.6,,1136,5,Tour Cycliste International de la Guadeloupe 2015 | Stage 4,PRL,Anse Bertrand,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2015/stage-4
2466,2015-08-05,Goyave,148.7,,1136,6,Tour Cycliste International de la Guadeloupe 2015 | Stage 5,PRL,Vieux-Habitants,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2015/stage-5
2467,2015-08-06,Pointe Noire,146.0,,1136,7,Tour Cycliste International de la Guadeloupe 2015 | Stage 6,PRL,Goyave,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2015/stage-6
2468,2015-08-07,Moule,151.0,,1136,8,Tour Cycliste International de la Guadeloupe 2015 | Stage 7,PRL,Pointe Noire,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2015/stage-7
2469,2015-08-08,Tronçon,97.1,,1136,9,Tour Cycliste International de la Guadeloupe 2015 | Stage 8a,PRL,Moule,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2015/stage-8a
2470,2015-08-08,Abymes,21.15,,1136,10,Tour Cycliste International de la Guadeloupe 2015 | Stage 8b (ITT),ITT,Abymes,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2015/stage-8b
2471,2015-08-09,Basse-Terre,123.0,,1136,11,Tour Cycliste International de la Guadeloupe 2015 | Stage 9,PRL,Les Abymes,https://www.procyclingstats.com/race/tour-cycliste-international-de-la-guadeloupe/2015/stage-9
2472,2015-08-02,London,200.0,,1137,0,Prudential RideLondon & Surrey Classic 2015,PRL,London,race/ride-london-classic/2015
2473,2015-08-02,Saint Martin de Landelles,157.0,,1138,0,La Poly Normande 2015,PRL,Avranches,race/la-poly-normande/2015
2474,2015-08-02,Finish,142.0,,1135,0,Odessa Grand Prix - 2 2015,PRL,Start,race/odessa-gp/2015
2475,2015-08-02,Finish,143.0,,1140,0,Trofeo Internazionale Bastianelli 2015,PRL,Start,race/trofeo-internazionale-bastianelli/2015
2476,2015-08-04,Holstebro,177.9,,1141,1,Post Danmark Rundt - Tour of Denmark 2015 | Stage 1,PRL,Struer,https://www.procyclingstats.com/race/tour-of-denmark/2015/stage-1
2477,2015-08-05,Aarhus,235.0,,1141,2,Post Danmark Rundt - Tour of Denmark 2015 | Stage 2,PRL,Ringkøbing,https://www.procyclingstats.com/race/tour-of-denmark/2015/stage-2
2478,2015-08-06,Vejle,185.0,,1141,3,Post Danmark Rundt - Tour of Denmark 2015 | Stage 3,PRL,Vejle,https://www.procyclingstats.com/race/tour-of-denmark/2015/stage-3
2479,2015-08-07,Frederiksværk,115.0,,1141,4,Post Danmark Rundt - Tour of Denmark 2015 | Stage 4,PRL,Slagelse,https://www.procyclingstats.com/race/tour-of-denmark/2015/stage-4
2480,2015-08-07,Helsingør,13.6,,1141,5,Post Danmark Rundt - Tour of Denmark 2015 | Stage 5 (ITT),ITT,Helsingør,https://www.procyclingstats.com/race/tour-of-denmark/2015/stage-5
2481,2015-08-08,Frederiksberg,155.0,,1141,6,Post Danmark Rundt - Tour of Denmark 2015 | Stage 6,PRL,Hillerød,https://www.procyclingstats.com/race/tour-of-denmark/2015/stage-6
2482,2015-08-04,Romana de Clunia,149.0,,1142,1,Vuelta a Burgos 2015 | Stage 1,PRL,Santo Domingo de Silos,https://www.procyclingstats.com/race/vuelta-a-burgos/2015/stage-1
2483,2015-08-05,Burgos,13.14,,1142,2,Vuelta a Burgos 2015 | Stage 2 (TTT),TTT,Burgos,https://www.procyclingstats.com/race/vuelta-a-burgos/2015/stage-2
2484,2015-08-06,Villadiego,165.0,,1142,3,Vuelta a Burgos 2015 | Stage 3,PRL,Castrojeriz,https://www.procyclingstats.com/race/vuelta-a-burgos/2015/stage-3
2485,2015-08-07,Pineda de la Sierra (Valle del Sol),161.0,,1142,4,Vuelta a Burgos 2015 | Stage 4,PRL,Belorado,https://www.procyclingstats.com/race/vuelta-a-burgos/2015/stage-4
2486,2015-08-08,Lagunas de Neila,170.0,,1142,5,Vuelta a Burgos 2015 | Stage 5,PRL,Comunera de Revenga,https://www.procyclingstats.com/race/vuelta-a-burgos/2015/stage-5
2487,2015-08-04,Szombathely,1.2,,1143,1,Tour de Hongrie 2015 | Prologue,RR,Szombathely,https://www.procyclingstats.com/race/tour-de-hongrie/2015/prologue
2488,2015-08-05,Keszthely,112.0,,1143,2,Tour de Hongrie 2015 | Stage 1,PRL,Szombathely,https://www.procyclingstats.com/race/tour-de-hongrie/2015/stage-1
2489,2015-08-06,Kecskemét,200.0,,1143,3,Tour de Hongrie 2015 | Stage 2,PRL,Balatonföldvár,https://www.procyclingstats.com/race/tour-de-hongrie/2015/stage-2
2490,2015-08-07,Karcag,136.0,,1143,4,Tour de Hongrie 2015 | Stage 3,PRL,Abony,https://www.procyclingstats.com/race/tour-de-hongrie/2015/stage-3
2491,2015-08-08,Kékestet?,146.0,,1143,5,Tour de Hongrie 2015 | Stage 4,PRL,Karcag,https://www.procyclingstats.com/race/tour-de-hongrie/2015/stage-4
2492,2015-08-09,Budapest,105.0,,1143,6,Tour de Hongrie 2015 | Stage 5,PRL,Gyöngyös,https://www.procyclingstats.com/race/tour-de-hongrie/2015/stage-5
2493,2015-08-06,Miercurea Ciuc,184.0,,1144,1,Tour of Szeklerland 2015 | Stage 1,PRL,Miercurea Ciuc,https://www.procyclingstats.com/race/tour-of-szeklerland/2015/stage-1
2494,2015-08-07,Miercurea Ciuc,193.0,,1144,2,Tour of Szeklerland 2015 | Stage 2,PRL,Odorheiu Secuiesc,https://www.procyclingstats.com/race/tour-of-szeklerland/2015/stage-2
2495,2015-08-08,Hármaskereszt,6.4,,1144,3,Tour of Szeklerland 2015 | Stage 3a (ITT),ITT,Hármaskereszt,https://www.procyclingstats.com/race/tour-of-szeklerland/2015/stage-3a
2496,2015-08-08,Miercurea Ciuc,123.0,,1144,4,Tour of Szeklerland 2015 | Stage 3b,PRL,Miercurea Ciuc,https://www.procyclingstats.com/race/tour-of-szeklerland/2015/stage-3b
2497,2015-08-07,Tartu,31.5,,1145,0,UEC Road European Championships U23 - ITT 2015,PRL,Tartu,race/european-championships-itt-u23/2015
2498,2015-08-08,Sucha Beskidzka,165.9,,1146,0,Memorial Henryka Lasaka 2015,PRL,Sucha Beskidzka,race/memorial-henryka-lasaka/2015
2499,2015-08-09,Tartu,161.2,,1147,0,UEC Road European Championships U23 - Road Race 2015,PRL,Tartu,race/european-championships/2015
2500,2015-08-09,Finish,110.0,,1148,0,National Championships Iceland - Road Race 2015,PRL,Start,race/national-championships-iceland---road-race/2015
2501,2015-08-09,Finish,181.0,,1149,0,Antwerpse Havenpijl 2015,PRL,Start,race/antwerpse-havenpijl/2015
2502,2015-08-09,Poggiana,178.4,,1150,0,Gran Premio Sportivi di Poggiana - Trofeo Bonin Costruzioni - Gran Premio Pasta Zara 2015,PRL,Poggiana,race/gp-di-poggiana/2015
2503,2015-08-09,Sucha Beskidzka,168.6,,1151,0,Puchar Uzdrowisk Karpackich 2015,PRL,Sucha Beskidzka,race/puchar-uzdrowisk-karpackich/2015
2504,2015-08-11,Bourg-en-Bresse,3.8,,1152,1,Tour de l'Ain 2015 | Prologue,RR,Bourg-en-Bresse,https://www.procyclingstats.com/race/tour-de-l-ain/2015/prologue
2505,2015-08-12,Sain-Vulbas,153.0,,1152,2,Tour de l'Ain 2015 | Stage 1,PRL,La Plaine Tonique à Montrevel-en-Bresse,https://www.procyclingstats.com/race/tour-de-l-ain/2015/stage-1
2506,2015-08-13,Pont-de-Vaux,158.1,,1152,3,Tour de l'Ain 2015 | Stage 2,PRL,Feillens,https://www.procyclingstats.com/race/tour-de-l-ain/2015/stage-2
2507,2015-08-14,Bellignat,144.2,,1152,4,Tour de l'Ain 2015 | Stage 3,PRL,Lagnieu,https://www.procyclingstats.com/race/tour-de-l-ain/2015/stage-3
2508,2015-08-15,Lelex-Mont Jura,141.0,,1152,5,Tour de l'Ain 2015 | Stage 4,PRL,Nantua,https://www.procyclingstats.com/race/tour-de-l-ain/2015/stage-4
2509,2015-08-13,Harstad,210.0,,1153,1,Arctic Race of Norway 2015 | Stage 1,PRL,Harstad,https://www.procyclingstats.com/race/arctic-race-of-norway/2015/stage-1
2510,2015-08-14,Setermoen,155.0,,1153,2,Arctic Race of Norway 2015 | Stage 2,PRL,Evenskjer,https://www.procyclingstats.com/race/arctic-race-of-norway/2015/stage-2
2511,2015-08-15,Målselv,175.0,,1153,3,Arctic Race of Norway 2015 | Stage 3,PRL,Senja,https://www.procyclingstats.com/race/arctic-race-of-norway/2015/stage-3
2512,2015-08-16,Narvik,160.0,,1153,4,Arctic Race of Norway 2015 | Stage 4,PRL,Narvik,https://www.procyclingstats.com/race/arctic-race-of-norway/2015/stage-4
2513,2015-08-13,Unicov,20.4,,1154,1,Czech Cycling Tour 2015 | Stage 1 (TTT),TTT,Unicov,https://www.procyclingstats.com/race/czech-cycling-tour/2015/stage-1
2514,2015-08-14,Unicov,178.0,,1154,2,Czech Cycling Tour 2015 | Stage 2,PRL,Olomouc,https://www.procyclingstats.com/race/czech-cycling-tour/2015/stage-2
2515,2015-08-15,Sternberk,199.0,,1154,3,Czech Cycling Tour 2015 | Stage 3,PRL,Mohelnice,https://www.procyclingstats.com/race/czech-cycling-tour/2015/stage-3
2516,2015-08-16,Dolany,144.9,,1154,4,Czech Cycling Tour 2015 | Stage 4,PRL,Olomouc,https://www.procyclingstats.com/race/czech-cycling-tour/2015/stage-4
2517,2015-08-16,Capodarco,156.0,,1155,0,GP Capodarco - Comunità di Capodarco 2015,PRL,Capodarco,race/gp-capodarco/2015
2518,2015-08-18,Zottegem,189.7,,1156,0,GP Stad Zottegem 2015,PRL,Zottegem,race/gp-stad-zottegem/2015
2519,2015-08-18,Saint-Yrieix-la-Perche,176.3,,1157,1,Tour du Limousin 2015 | Stage 1,PRL,Limoges,https://www.procyclingstats.com/race/tour-du-limousin/2015/stage-1
2520,2015-08-19,Lissac-sur-Couze,188.5,,1157,2,Tour du Limousin 2015 | Stage 2,PRL,Arnac-Pompadour,https://www.procyclingstats.com/race/tour-du-limousin/2015/stage-2
2521,2015-08-20,Aigurande,185.9,,1157,3,Tour du Limousin 2015 | Stage 3,PRL,Saint-Dizier-Leyrenne,https://www.procyclingstats.com/race/tour-du-limousin/2015/stage-3
2522,2015-08-21,Limoges,164.7,,1157,4,Tour du Limousin 2015 | Stage 4,PRL,Aixe-sur-Vienne,https://www.procyclingstats.com/race/tour-du-limousin/2015/stage-4
2523,2015-08-18,Pärnu,170.1,,1158,1,Baltic Chain Tour 2015 | Stage 1,PRL,Tallinn,https://www.procyclingstats.com/race/baltic-chain-tour/2015/stage-1
2524,2015-08-19,Valga,192.9,,1158,2,Baltic Chain Tour 2015 | Stage 2,PRL,Pärnu,https://www.procyclingstats.com/race/baltic-chain-tour/2015/stage-2
2525,2015-08-20,Valga,180.0,,1158,3,Baltic Chain Tour 2015 | Stage 3,PRL,Valga,https://www.procyclingstats.com/race/baltic-chain-tour/2015/stage-3
2526,2015-08-20,Pieux,25.3,,1159,0,National Championships France U23 - ITT 2015,PRL,Pieux,race/nc-france-itt-u23/2015
2527,2015-08-21,Veenendaal,197.9,,1160,0,Arnhem-Veenendaal Classic 2015,PRL,Arnhem,race/veenendaal-veenendaal/2015
