,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
756,SwissEver GP Cham - Hagendorn 2017,2017-05-21,RR,Hagendorn,Hagendorn,126,0,race/swissever-gp-cham-hagendorn/2017,111.6
757,Baloise Belgium Tour 2017  Stage 1,2017-05-24,RR,Lochristi,Knokke-Heist,127,1,race/tour-of-belgium/2017/stage-1,178.0
758,Baloise Belgium Tour 2017  Stage 2,2017-05-25,RR,Knokke-Heist,Moorslede,127,2,race/tour-of-belgium/2017/stage-2,199.0
759,Baloise Belgium Tour 2017  Stage 3 (ITT),2017-05-26,ITT,Beveren,Beveren,127,3,race/tour-of-belgium/2017/stage-3,13.4
760,Baloise Belgium Tour 2017  Stage 4,2017-05-27,RR,Ans,Ans,127,4,race/tour-of-belgium/2017/stage-4,167.8
761,Baloise Belgium Tour 2017  Stage 5,2017-05-28,RR,Tienen,Tongeren,127,5,race/tour-of-belgium/2017/stage-5,169.6
762,Tour des Fjords 2017  Stage 1,2017-05-24,RR,Balestrand,Førde,128,1,race/tour-des-fjords/2017/stage-1,189.9
763,Tour des Fjords 2017  Stage 2,2017-05-25,RR,Gulen,Norheimsund,128,2,race/tour-des-fjords/2017/stage-2,185.1
764,Tour des Fjords 2017  Stage 3,2017-05-26,RR,Odda, Kopervik,128,3,race/tour-des-fjords/2017/stage-3,180.2
765,Tour des Fjords 2017  Stage 4,2017-05-27,RR,Stavanger,Sandnes,128,4,race/tour-des-fjords/2017/stage-4,162.4
766,Tour des Fjords 2017  Stage 5,2017-05-28,RR,Hinna Park,Stavanger,128,5,race/tour-des-fjords/2017/stage-5,163.0
767,Flèche du Sud 2017  Stage 1,2017-05-24,RR,Rédange,Rédange,129,1,race/fleche-du-sud/2017/stage-1,79.6
768,Flèche du Sud 2017  Stage 2,2017-05-25,RR,Rumelange,Rumelange,129,2,race/fleche-du-sud/2017/stage-2,150.4
769,Flèche du Sud 2017  Stage 3,2017-05-26,RR,Bourscheid,Bourscheid,129,3,race/fleche-du-sud/2017/stage-3,128.8
770,Flèche du Sud 2017  Stage 4,2017-05-27,RR,Mondorf,Roeser,129,4,race/fleche-du-sud/2017/stage-4,151.7
771,Flèche du Sud 2017  Stage 5,2017-05-28,RR,Esch,Esch,129,5,race/fleche-du-sud/2017/stage-5,143.9
772,Gemenc Grand Prix 2017  Prologue,2017-05-25,Prologue,Szekszárd,Szekszárd,130,1,race/gp-cycliste-de-gemenc/2017/prologue,2.0
773,Gemenc Grand Prix 2017  Stage 1,2017-05-26,RR,Szekszárd,Szekszárd,130,2,race/gp-cycliste-de-gemenc/2017/stage-1,130.0
774,Gemenc Grand Prix 2017  Stage 2,2017-05-27,RR,Szekszárd,Szekszárd,130,3,race/gp-cycliste-de-gemenc/2017/stage-2,105.0
775,Tour of Estonia 2017  Stage 1,2017-05-26,RR,Tallinn,Tartu,131,1,race/tour-of-estonia/2017/stage-1,211.2
776,Tour of Estonia 2017  Stage 2,2017-05-27,RR,Tartu,Tartu,131,2,race/tour-of-estonia/2017/stage-2,172.8
777,Horizon Park Race for Peace 2017,2017-05-26,RR,Kiev,Kiev,132,0,race/race-horizon-park/2017,160.0
778,Grand Prix de Plumelec-Morbihan 2017,2017-05-27,RR,Plumelec,Plumelec,133,0,race/gp-de-plumelec/2017,182.0
779,Horizon Park Race Maidan 2017,2017-05-27,RR,Maidan,Maidan,134,0,race/race-horizon-park-2/2017,116.0
780,Tour de Gironde Cycliste International 2017  Stage 1,2017-05-27,RR,Saint-Emilion, Cenon,135,1,race/tour-de-gironde/2017/stage-1,198.0
781,Tour de Gironde Cycliste International 2017  Stage 2,2017-05-28,RR,Villenave-d'Ornon,Villenave-d'Ornon,135,2,race/tour-de-gironde/2017/stage-2,156.0
782,Tour du Jura Cycliste 2017  Stage 1,2017-05-27,RR,Arbois,Dole ,136,1,race/tour-du-jura-cycliste/2017/stage-1,165.1
783,Tour du Jura Cycliste 2017  Stage 2,2017-05-28,RR,Dole,Station des Rousses,136,2,race/tour-du-jura-cycliste/2017/stage-2,193.0
784,Boucles de l'Aulne - Chateaulin 2017,2017-05-28,RR,Chateaulin,Chateaulin,137,0,race/boucles-de-l-aulne/2017,171.2
785,Horizon Park Classic 2017,2017-05-28,RR,Start,Finish,138,0,race/horizon-park-classic/2017,96.0
786,Paris-Roubaix Espoirs 2017,2017-05-28,RR,Peronne,Roubaix,139,0,race/paris-roubaix-espoirs/2017,182.7
787,Games of the Small States of Europe 2017,2017-05-30,RR,San Marino,San Marino,140,0,race/games-of-the-small-states-of-europe/2017,0.0
788,Skoda-Tour de Luxembourg 2017  Prologue,2017-05-31,Prologue,Luxembourg,Ville,141,1,race/tour-de-luxembourg/2017/prologue,2.14
789,Skoda-Tour de Luxembourg 2017  Stage 1,2017-06-01,RR, Luxembourg,Bascharage,141,2,race/tour-de-luxembourg/2017/stage-1,172.0
790,Skoda-Tour de Luxembourg 2017  Stage 2,2017-06-02,RR,Steinfort,Walferdange,141,3,race/tour-de-luxembourg/2017/stage-2,178.4
791,Skoda-Tour de Luxembourg 2017  Stage 3,2017-06-03,RR,Eschweile,Wiltz-Diekirch,141,4,race/tour-de-luxembourg/2017/stage-3,192.9
792,Skoda-Tour de Luxembourg 2017  Stage 4,2017-06-04,RR,Mersch,Luxembourg,141,5,race/tour-de-luxembourg/2017/stage-4,174.6
793,Boucles de la Mayenne 2017  Prologue,2017-06-01,Prologue,Laval,Laval,142,1,race/boucles-de-la-mayenne/2017/prologue,4.5
794,Boucles de la Mayenne 2017  Stage 1,2017-06-02,RR,Renault Saint-Berthevin,Ernée,142,2,race/boucles-de-la-mayenne/2017/stage-1,187.0
795,Boucles de la Mayenne 2017  Stage 2,2017-06-03,RR,Chantrigné,Hambers,142,3,race/boucles-de-la-mayenne/2017/stage-2,179.0
796,Boucles de la Mayenne 2017  Stage 3,2017-06-04,RR,Saint Cyr-le-Gravelais,Laval,142,4,race/boucles-de-la-mayenne/2017/stage-3,180.0
797,Szlakiem Walk Majora Hubala 2017  Stage 1,2017-06-01,RR,Skarzusko,Swiety Krzyz,143,1,race/szlakiem-walk-majora-hubala/2017/stage-1,187.0
798,Szlakiem Walk Majora Hubala 2017  Stage 2 (ITT),2017-06-02,ITT,Rawa Mazowiecka,Rawa Mazowiecka,143,2,race/szlakiem-walk-majora-hubala/2017/stage-2,14.66
799,Szlakiem Walk Majora Hubala 2017  Stage 3,2017-06-02,RR,Start,Finish,143,3,race/szlakiem-walk-majora-hubala/2017/stage-3,0.0
800,Szlakiem Walk Majora Hubala 2017  Stage 4,2017-06-03,RR,Opoczno,Opoczno,143,4,race/szlakiem-walk-majora-hubala/2017/stage-4,174.1
801,Szlakiem Walk Majora Hubala 2017  Stage 5,2017-06-04,RR,Radoszyce,Konskie,143,5,race/szlakiem-walk-majora-hubala/2017/stage-5,188.4
802,Grand Prix Priessnitz spa 2017  Prologue,2017-06-01,Prologue,Krnov,Krnov,144,1,race/course-de-la-paix-u23/2017/prologue,2.0
803,Grand Prix Priessnitz spa 2017  Stage 1,2017-06-02,RR,Jesenik,Rymarov,144,2,race/course-de-la-paix-u23/2017/stage-1,133.0
804,Grand Prix Priessnitz spa 2017  Stage 2,2017-06-03,RR,Krnov,Dlouhe straáne,144,3,race/course-de-la-paix-u23/2017/stage-2,151.0
805,Grand Prix Priessnitz spa 2017  Stage 3,2017-06-04,RR,Jesenik,Jesenik,144,4,race/course-de-la-paix-u23/2017/stage-3,160.0
806,GP Beiras e Serra da Estrela 2017  Stage 1,2017-06-02,RR,Penamacor,Celorico da Beira,145,1,race/gp-internacional-beiras-e-serra-da-estrela/2017/stage-1,199.0
807,GP Beiras e Serra da Estrela 2017  Stage 2,2017-06-03,RR,Fornos de Algodres,Trancoso,145,2,race/gp-internacional-beiras-e-serra-da-estrela/2017/stage-2,192.0
808,GP Beiras e Serra da Estrela 2017  Stage 3,2017-06-04,RR,Belmonte,Manteigas,145,3,race/gp-internacional-beiras-e-serra-da-estrela/2017/stage-3,163.0
809,Hammer Sportzone Limburg 2017  Stage 1,2017-06-02,RR,Vaals,Vaals,146,1,race/hammer-sportzone-limburg/2017/stage-1,77.0
810,Hammer Sportzone Limburg 2017  Stage 2,2017-06-03,RR,Sittard-Geleen,Sittard-Geleen,146,2,race/hammer-sportzone-limburg/2017/stage-2,99.2
811,Hammer Sportzone Limburg 2017  Stage 3,2017-06-04,RR,Sittard-Geleen,Sittard-Geleen,146,3,race/hammer-sportzone-limburg/2017/stage-3,44.7
812,Tour of Bihor - Bellotto 2017  Stage 1,2017-06-02,RR,Oradea,Oradea,147,1,race/tour-of-bihor-bellotto/2017/stage-1,180.0
813,Tour of Bihor - Bellotto 2017  Stage 2,2017-06-03,RR,Oradea,Stana de Vale,147,2,race/tour-of-bihor-bellotto/2017/stage-2a,86.0
814,Tour of Bihor - Bellotto 2017  Stage 2 (ITT),2017-06-03,ITT,Oradea,Oradea,147,3,race/tour-of-bihor-bellotto/2017/stage-2b,1.9
815,Tour of Bihor - Bellotto 2017  Stage 3,2017-06-04,RR,Oradea,Oradea,147,4,race/tour-of-bihor-bellotto/2017/stage-3,161.0
816,Trofeo Alcide Degasperi 2017,2017-06-02,RR,Trento,Trento,148,0,race/trofeo-alcide-degasperi/2017,156.4
817,Carrefour Market Heistse Pijl 2017,2017-06-03,RR,Turnhout,Heist-op-den-Berg,149,0,race/heistse-pijl/2017,191.2
818,Coppa della Pace -Trofeo F.lli Anelli 2017,2017-06-04,RR,Sant'Ermete,Sant'Ermete,150,0,race/coppa-della-pace-trofeo-flli-anelli/2017,170.0
819,Memorial Philippe Van Coningsloo 2017,2017-06-04,RR,Wavre,Bonheiden,151,0,race/memorial-philippe-van-coningsloo/2017,180.0
820,Okolo Slovenska 2017  Prologue,2017-06-07,Prologue,Levoca,Levoca,152,1,race/okolo-slovenska/2017/prologue,3.7
821,Okolo Slovenska 2017  Stage 1,2017-06-08,RR,Levoca,Banská Bystrica,152,2,race/okolo-slovenska/2017/stage-1,211.8
822,Okolo Slovenska 2017  Stage 2,2017-06-09,RR,Banská Bystrica,Nitra,152,3,race/okolo-slovenska/2017/stage-2,172.0
823,Okolo Slovenska 2017  Stage 3,2017-06-10,RR,Nitra,Trnava,152,4,race/okolo-slovenska/2017/stage-3,221.0
824,Okolo Slovenska 2017  Stage 4,2017-06-11,RR,Trnava,Trnava,152,5,race/okolo-slovenska/2017/stage-4,152.5
825,GP du canton d'Argovie 2017,2017-06-08,RR,Leuggern,Leuggern,153,0,race/gp-du-canton-d-argovie/2017,188.7
826,Oberösterreichrundfahrt 2017  Stage 1 (ITT),2017-06-08,ITT, Linz, Pelmberg,154,1,race/oberosterreichrundfahrt/2017/stage-1,12.6
827,Oberösterreichrundfahrt 2017  Stage 2,2017-06-09,RR,Wels,Obernberg/Inn,154,2,race/oberosterreichrundfahrt/2017/stage-2,192.1
828,Oberösterreichrundfahrt 2017  Stage 3,2017-06-10,RR,Eferding,Aigen-Schlägl,154,3,race/oberosterreichrundfahrt/2017/stage-3,132.4
829,Oberösterreichrundfahrt 2017  Stage 4,2017-06-11,RR,Traun,Ternberg,154,4,race/oberosterreichrundfahrt/2017/stage-4,136.9
830,Ronde de l'Oise 2017  Stage 1,2017-06-08,RR,Beauvais,Clermont,155,1,race/ronde-de-l-oise/2017/stage-1,122.7
831,Ronde de l'Oise 2017  Stage 2,2017-06-09,RR,Parc Chédeville (Mogneville),Le Plessis-Belleville,155,2,race/ronde-de-l-oise/2017/stage-2,180.2
832,Ronde de l'Oise 2017  Stage 3,2017-06-10,RR,Sérifontaine,,155,3,race/ronde-de-l-oise/2017/stage-3,218.5
833,Ronde de l'Oise 2017  Stage 4,2017-06-11,RR,Nogent-sur-Ois, Liancour,155,4,race/ronde-de-l-oise/2017/stage-4,180.0
834,National Championships Slovenia - ITT 2017,2017-06-09,RR,Ljubljana,Ljubljana,156,0,race/nc-slovenia-itt/2017,44.0
835,Giro Ciclistico d'Italia 2017  Stage 1,2017-06-09,RR,Imola,Imola,157,1,race/giro-ciclistico-d-italia/2017/stage-1,131.7
836,Giro Ciclistico d'Italia 2017  Stage 2,2017-06-10,RR,San Valentino di Castellarano,Castellarano,157,2,race/giro-ciclistico-d-italia/2017/stage-2,145.8
837,Giro Ciclistico d'Italia 2017  Stage 3,2017-06-11,RR,Forli,Barnara di Romagna,157,3,race/giro-ciclistico-d-italia/2017/stage-3,140.5
838,Giro Ciclistico d'Italia 2017  Stage 4,2017-06-12,RR,Gabicce Mare,Gabicce Mare,157,4,race/giro-ciclistico-d-italia/2017/stage-4,155.5
839,Giro Ciclistico d'Italia 2017  Stage 5,2017-06-13,RR,Osima,Senigallia,157,5,race/giro-ciclistico-d-italia/2017/stage-5a,87.2
840,Giro Ciclistico d'Italia 2017  Stage 5 (ITT),2017-06-13,ITT,Campocavallo di Osima,Campocavallo di Osima,157,6,race/giro-ciclistico-d-italia/2017/stage-5b,14.0
841,Giro Ciclistico d'Italia 2017  Stage 6,2017-06-14,RR,Castalincontrada,Francavilla al Mare,157,7,race/giro-ciclistico-d-italia/2017/stage-6,133.2
842,Giro Ciclistico d'Italia 2017  Stage 7,2017-06-15,RR,Campo Imperatore Cima Pantin,Francavilla al Mare,157,8,race/giro-ciclistico-d-italia/2017/stage-7,148.9
843,National Championships Slovenia U23 - ITT 2017,2017-06-09,RR,Ljubljana,Ljubljana,158,0,race/nc-slovenia-u23-itt/2017,22.0
844,Tour of Malopolska 2017  Stage 1,2017-06-09,RR,Alwernia, Trzebinia,159,1,race/tour-of-malopolska/2017/stage-1,123.0
845,Tour of Malopolska 2017  Stage 2,2017-06-10,RR,Kokotow,Stary Sacz,159,2,race/tour-of-malopolska/2017/stage-2,143.0
846,Tour of Malopolska 2017  Stage 3,2017-06-11,RR,Chocholowskie Termy,Nowy Targ,159,3,race/tour-of-malopolska/2017/stage-3,140.0
847,Dwars door de Vlaamse Ardennen 2017,2017-06-10,RR,Erpe-Mere,Erpe-Mere,160,0,race/dwars-door-de-vlaamse-ardennen/2017,200.0
848,Fyen Rundt - Tour of Fyen 2017,2017-06-10,RR,Odense,Odense,161,0,race/albani-classic-fyen-rundt/2017,200.2
849,Ronde van Limburg 2017,2017-06-11,RR,Tongeren,Tongeren,162,0,race/ronde-van-limburg/2017,200.0
850,Rund um Köln 2017,2017-06-11,RR,Köln,Köln,163,0,race/rund-um-koln/2017,206.3
851,GP Horsens Posten 2017,2017-06-11,RR,Start,Finish,164,0,race/gp-horsens/2017,0.0
852,Ster ZLM 2017  Prologue,2017-06-14,Prologue,Westkapelle,Westkapelle,165,1,race/ster-elektro-tour/2017/prologue,7.5
853,Ster ZLM 2017  Stage 2,2017-06-15,RR,Tholen,Hoogerheide,165,2,race/ster-elektro-tour/2017/stage-2,186.8
854,Ster ZLM 2017  Stage 3,2017-06-16,RR,Buchten,Buchten,165,3,race/ster-elektro-tour/2017/stage-3,209.2
855,Ster ZLM 2017  Stage 4,2017-06-17,RR,Hotel Verviers,La Gileppe (Jalhay),165,4,race/ster-elektro-tour/2017/stage-4,186.7
856,Ster ZLM 2017  Stage 5,2017-06-18,RR,Oss,Oss,165,5,race/ster-elektro-tour/2017/stage-5,180.9
857,Route du Sud - la Depeche du Midi 2017  Stage 1,2017-06-15,RR,Villeveyrac,Saint-Pons-de_Thomières,166,1,race/la-route-d-occitanie/2017/stage-1,176.6
858,Route du Sud - la Depeche du Midi 2017  Stage 2,2017-06-16,RR,Espace Loisirs Sor et Agout, Saramon,166,2,race/la-route-d-occitanie/2017/stage-2,173.8
859,Route du Sud - la Depeche du Midi 2017  Stage 3,2017-06-17,RR,Saint-Gaudens,Gavarnie-Gèdre,166,3,race/la-route-d-occitanie/2017/stage-3,167.0
860,Route du Sud - la Depeche du Midi 2017  Stage 4,2017-06-18,RR,Start,Finish,166,4,race/la-route-d-occitanie/2017/stage-4,154.8
861,Tour of Slovenia 2017  Stage 1,2017-06-15,RR,Koper,Kocevje,167,1,race/tour-of-slovenia/2017/stage-1,159.4
862,Tour of Slovenia 2017  Stage 2,2017-06-16,RR,Ljubljana,Ljubljana,167,2,race/tour-of-slovenia/2017/stage-2,169.9
863,Tour of Slovenia 2017  Stage 3,2017-06-17,RR,Celje,Rogla,167,3,race/tour-of-slovenia/2017/stage-3,167.7
864,Tour of Slovenia 2017  Stage 4,2017-06-18,RR,Rogaska Slatina,Novo Mesto,167,4,race/tour-of-slovenia/2017/stage-4,160.0
865,Le Tour de Savoie Mont Blanc 2017  Stage 1,2017-06-15,RR,La Léchère, Aussois ,168,1,race/tour-des-pays-de-savoie/2017/stage-1,145.0
866,Le Tour de Savoie Mont Blanc 2017  Stage 2,2017-06-16,RR,Val Cenis, Cluses ,168,2,race/tour-des-pays-de-savoie/2017/stage-2,188.0
867,Le Tour de Savoie Mont Blanc 2017  Stage 3,2017-06-17,RR,Magland, Saint Michel de Maurienne,168,3,race/tour-des-pays-de-savoie/2017/stage-3,126.0
868,Le Tour de Savoie Mont Blanc 2017  Stage 4 (ITT),2017-06-17,ITT,Saint Martin d'Arc, Valmeinier,168,4,race/tour-des-pays-de-savoie/2017/stage-4,11.9
869,Le Tour de Savoie Mont Blanc 2017  Stage 5,2017-06-18,RR,Moûtiers, Moûtiers ,168,5,race/tour-des-pays-de-savoie/2017/stage-5,99.1
870,National Championships Finland - ITT 2017,2017-06-16,RR,Syöte,Syöte,169,0,race/nc-finland-itt/2017,44.0
871,National Championships Finland U23 - ITT 2017,2017-06-16,RR,Syöte,Syöte,170,0,race/nc-finland-u23-itt/2017,38.0
872,Tour de Serbia 2017  Stage 1,2017-06-16,RR, Pozarevac,,171,1,race/tour-de-serbie/2017/stage-1,140.0
873,Tour de Serbia 2017  Stage 2,2017-06-17,RR,Pozarevac, Avala ,171,2,race/tour-de-serbie/2017/stage-2,146.0
874,Tour de Serbia 2017  Stage 3,2017-06-18,RR,Pecinci,Zrenjanin,171,3,race/tour-de-serbie/2017/stage-3,159.0
875,Grand Prix Doliny Baryczy Xxvii Memorial Grundmanna I Wizowskiego 2017,2017-06-17,RR,Start,Finish,172,0,race/memorial-im-j.-grundmanna-j-wizowskiego/2017,177.5
876,National Championships Finland - Road Race 2017,2017-06-18,RR,Pudasjärvi,Pudasjärvi,173,0,race/nc-finland/2017,185.0
877,National Championships Montenegro - Road Race 2017,2017-06-18,RR,Start,Finish,174,0,race/nc-montenegro/2017,0.0
878,Ride Bruges (Bruges Cycling Classic) 2017,2017-06-18,RR,Brugge,Brugge,175,0,race/bruges-cycling-classic/2017,216.0
879,Beaumont Trophy 2017,2017-06-18,RR,Stamfordham,Stamfordham,176,0,race/beaumont-trophy/2017,188.4
880,International Race Korona Kocich Gor 2017,2017-06-18,RR,Trzebnica,Trzebnica,177,0,race/korona-kocich-gor/2017,182.7
881,National Championships Norway U23 - Road Race 2017,2017-06-18,RR,Lanke,Lanke,178,0,race/nc-norway-u23/2017,140.0
882,National Championships Ukraine U23 - ITT 2017,2017-06-20,RR,Ivano-Frankivsk,Ivano-Frankivsk,179,0,race/nc-ukraine-u23-itt/2017,0.0
883,Halle Ingooigem 2017,2017-06-21,RR,Halle,Ingooigem,180,0,race/halle-ingooigem/2017,201.0
884,National Championships Bulgaria - ITT 2017,2017-06-21,RR,Start,Finish,181,0,race/nc-bulgaria-itt/2017,0.0
885,National Championships Estonia - ITT 2017,2017-06-21,RR,Tartu,Tartu,182,0,race/nc-estonia-itt/2017,0.0
886,National Championships Latvia - ITT 2017,2017-06-21,RR,Baldone,Baldone,183,0,race/nc-latvia-itt/2017,33.0
887,National Championships Luxembourg - ITT 2017,2017-06-21,RR,Remerschen,Remerschen,184,0,race/nc-luxembourg-itt/2017,18.7
888,National Championships Netherlands - ITT 2017,2017-06-21,RR,Montferland,Montferland,185,0,race/nc-netherlands-itt/2017,50.0
889,National Championships Poland - ITT 2017,2017-06-21,RR,Krokowa,Krokowa,186,0,race/nc-poland-itt/2017,39.6
890,National Championships Ukraine - ITT 2017,2017-06-21,RR,Ivano-Frankivsk,Ivano-Frankivsk,187,0,race/nc-ukraine-itt/2017,36.0
891,National Championships Latvia U23 - ITT 2017,2017-06-21,RR,Baldone,Baldone,188,0,race/nc-latvia-u23-itt/2017,33.0
892,National Championships Luxembourg U23 - ITT 2017,2017-06-21,RR,Remerschen,Remerschen,189,0,race/nc-luxembourg-u23-itt/2017,18.7
893,National Championships Netherlands U23 - ITT 2017,2017-06-21,RR,Montferland,Montferland,190,0,race/nc-netherlands-tt-espoirs/2017,25.0
894,National Championships Poland U23 - ITT 2017,2017-06-21,RR,Krokowa,Krokowa,191,0,race/nc-poland-u23-itt/2017,39.6
895,National Championships Belarus - ITT 2017,2017-06-22,RR,Navahrudak,Navahrudak,192,0,race/nc-belarus-itt/2017,0.0
896,National Championships Belgium - ITT 2017,2017-06-22,RR,Chimay,Chimay,193,0,race/nc-belgium-itt/2017,38.1
897,National Championships Czech Republic - ITT 2017,2017-06-22,RR,Ziar nad Hronom,Ziar nad Hronom,194,0,race/nc-czech-republic-itt/2017,40.0
898,National Championships Denmark - ITT 2017,2017-06-22,RR,Billund,Billund,195,0,race/nc-denmark-itt/2017,0.0
899,National Championships France - ITT 2017,2017-06-22,RR,Saint-Omer,Saint-Omer,196,0,race/nc-france-itt/2017,51.6
900,National Championships Great Britain - ITT 2017,2017-06-22,RR,Isle of Man,Isle of Man,197,0,race/nc-great-britain-itt/2017,44.4
901,National Championships Ireland - ITT 2017,2017-06-22,RR,Start,Finish,198,0,race/nc-ireland-itt/2017,0.0
902,National Championships Norway - ITT 2017,2017-06-22,RR,Trondheim,Trondheim,199,0,race/nc-norway-itt/2017,43.0
903,National Championships Sweden - ITT 2017,2017-06-22,RR,Burseryd,Burseryd,200,0,race/nc-sweden-itt/2017,49.2
904,National Championships Switzerland - ITT 2017,2017-06-22,RR,Lüterkofen - Ichertswil,Lüterkofen - Ichertswil,201,0,race/nc-switzerland-itt/2017,38.6
905,National Championships Switzerland WE - ITT 2017,2017-06-22,RR,Lüterkofen - Ichertswil,Lüterkofen - Ichertswil,202,0,race/nc-switzerland-we-itt/2017,19.3
906,National Championships Belarus U23 - ITT 2017,2017-06-22,RR,Kamenets,Kamenets,203,0,race/nc-belarus-u23-itt/2017,40.0
907,National Championships Great Britain U23 - ITT 2017,2017-06-22,RR,Isle of Man,Isle of Man,204,0,race/nc-great-britain-u23-itt/2017,22.2
908,National Championships Switzerland U23 - ITT 2017,2017-06-22,RR,Lüterkofen - Ichertswil,Lüterkofen - Ichertswil,205,0,race/nc-switzerland-u23-itt/2017,38.6
909,National Championships Austria - ITT 2017,2017-06-23,RR,Grünau im Almtal,Grünau im Almtal,206,0,race/nc-austria-itt/2017,27.8
910,National Championships Germany - ITT 2017,2017-06-23,RR,Chemnitz,Chemnitz,207,0,race/nc-germany-itt/2017,48.0
911,National Championships Greece - ITT 2017,2017-06-23,RR,Xanthi,Xanthi,208,0,race/nc-greece-itt/2017,47.3
912,National Championships Hungary - ITT 2017,2017-06-23,RR,Ibrány,Ibrány,209,0,race/nc-hungary-itt/2017,0.0
913,National Championships Italy - ITT 2017,2017-06-23,RR,Ciriè,Caluso,210,0,race/nc-italy-itt/2017,38.8
914,National Championships Kosovo - ITT 2017,2017-06-23,RR,Start,Finish,211,0,race/nc-kosovo-itt/2017,0.0
915,National Championships Kosovo U23 - ITT 2017,2017-06-23,RR,Start,Finish,212,0,race/national-championships-kosovo-u23-itt/2017,0.0
916,National Championships Lithuania - ITT 2017,2017-06-23,RR,Gargzdai,Gargzdai,213,0,race/nc-lithuania-itt/2017,34.0
917,National Championships Lithuania U23 - ITT 2017,2017-06-23,RR,Gargzdai,Gargzdai,214,0,race/nc-lithuania-u23-itt/2017,30.0
918,National Championships Portugal - ITT 2017,2017-06-23,RR,Santa Maria da Feir/Gondomar,Santa Maria da Feir/Gondomar,215,0,race/nc-portugal/2017,33.9
919,National Championships Romania - Road Race 2017,2017-06-23,RR,Bucov,Bucov,216,0,race/nc-romania/2017,144.0
920,National Championships Romania U23 - ITT 2017,2017-06-23,RR,Start,Finish,217,0,race/nc-romania-u23-itt/2017,0.0
921,National Championships Russia - ITT 2017,2017-06-23,RR,Novovoronezh,Novovoronezh,218,0,race/nc-russia-itt/2017,39.8
922,National Championships Serbia - ITT 2017,2017-06-23,RR,Erdevik,Erdevik,219,0,race/nc-serbia-itt/2017,0.0
923,National Championships Slovakia - ITT 2017,2017-06-23,RR,Ziar nad Hronom,Ziar nad Hronom,220,0,race/nc-slovakia2/2017,40.0
924,National Championships Spain - ITT 2017,2017-06-23,RR,Soria,Soria,221,0,race/nc-spain-itt/2017,43.1
925,National Championships Germany U23 - ITT 2017,2017-06-23,RR,Chemnitz,Chemnitz,222,0,race/nc-germany-u23-itt/2017,31.2
926,National Championships Hungary U23 - ITT 2017,2017-06-23,RR,Ibrány,Ibrány,223,0,race/nc-hungary-u23-itt/2017,0.0
927,National Championships Portugal U23 - ITT 2017,2017-06-23,RR,Santa Maria da Feir/Gondomar,Santa Maria da Feir/Gondomar,224,0,race/nc-portugal-u23-itt/2017,22.9
928,National Championships Spain U23 - ITT 2017,2017-06-23,RR,Soria,Soria,225,0,race/nc-spain-itt-u23/2017,18.7
929,National Championships Ukraine U23 - Road Race 2017,2017-06-23,RR,Start,Finish,226,0,race/nc-ukraine-u23/2017,0.0
930,National Championships Bosnia and Herzegovina - Road Race 2017,2017-06-24,RR,Start,Finish,227,0,race/nc-bosnia-and-herzegovina/2017,0.0
931,National Championships Croatia - ITT 2017,2017-06-24,RR,Sibenik,Sibenik,228,0,race/nc-croatia-itt/2017,27.0
932,National Championships Croatia U23 - ITT 2017,2017-06-24,RR,Sibenik,Sibenik,229,0,race/nc-croatia-u23-itt/2017,27.0
933,National Championships Georgia - ITT 2017,2017-06-24,RR,Start,Finish,230,0,race/nc-georgia-itt/2017,0.0
934,National Championships Kosovo - Road Race 2017,2017-06-24,RR,Start,Finish,231,0,race/nc-kosovo/2017,0.0
935,National Championships Macedonia - ITT 2017,2017-06-24,RR,Start,Finish,232,0,race/nc-macedonia-itt/2017,0.0
936,National Championships Moldova - ITT 2017,2017-06-24,RR,Chisinau,Chisinau,233,0,race/nc-moldova-itt/2017,25.0
937,National Championships Moldova U23 - ITT 2017,2017-06-24,RR,Chisinau,Chisinau,234,0,race/nc-moldova-u23-itt/2017,25.0
938,National Championships Netherlands U23 - Road Race 2017,2017-06-24,RR,Montferland,Montferland,235,0,race/nc-netherlands-u23/2017,165.0
939,National Championships Poland U23 - Road Race 2017,2017-06-24,RR,Gdynia,Gdynia,236,0,race/nc-poland-u23/2017,190.0
940,National Championships Portugal U23 - Road Race 2017,2017-06-24,RR,Gondomar,Gondomar,237,0,race/nc-portugal-u23/2017,159.3
941,National Championships Spain U23 - Road Race 2017,2017-06-24,RR,Soria,Soria,238,0,race/nc-spain-u23/2017,145.8
942,National Championships Austria - Road Race 2017,2017-06-25,RR,Grein,Grein,239,0,race/nc-austria/2017,152.1
943,National Championships Belarus - Road Race 2017,2017-06-25,RR,Navahrudak,Navahrudak,240,0,race/nc-belarus/2017,182.0
944,National Championships Belgium - Road Race 2017,2017-06-25,RR,Antwerpen,Antwerpen,241,0,race/nc-belgium/2017,233.0
945,National Championships Bulgaria - Road Race 2017,2017-06-25,RR,Start,Finish,242,0,race/nc-bulgaria/2017,0.0
946,National Championships Croatia - Road Race 2017,2017-06-25,RR,Sibenik,Sibenik,243,0,race/nc-croatia/2017,128.0
947,National Championships Czech Republic - Road Race 2017,2017-06-25,RR,Ziar nad Hronom,,244,0,race/nc-czech-republic/2017,193.0
948,National Championships Denmark - Road Race 2017,2017-06-25,RR,Grindsted,Grindsted,245,0,race/danish-championships/2017,0.0
