,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
1087,Tour Cycliste International de la Guadeloupe 2018  Stage 2 (ITT),2018-08-05,RR,Le Moule,Basse-Terre,317,3,race/tour-cycliste-international-de-la-guadeloupe/2018/stage-2,6.0
1088,Tour Cycliste International de la Guadeloupe 2018  Stage 2 (ITT),2018-08-05,RR,Le Moule,Basse-Terre,317,4,race/tour-cycliste-international-de-la-guadeloupe/2018/stage-2,6.0
1089,Tour Cycliste International de la Guadeloupe 2018  Stage 3,2018-08-06,RR,Gourbeyre,Goyave,317,5,race/tour-cycliste-international-de-la-guadeloupe/2018/stage-3,155.7
1090,Tour Cycliste International de la Guadeloupe 2018  Stage 4,2018-08-07,RR,Goyave,Pointe Noire,317,6,race/tour-cycliste-international-de-la-guadeloupe/2018/stage-4,155.0
1091,Tour Cycliste International de la Guadeloupe 2018  Stage 5,2018-08-08,RR,Abymes,Abymes,317,7,race/tour-cycliste-international-de-la-guadeloupe/2018/stage-5,150.0
1092,Tour Cycliste International de la Guadeloupe 2018  Stage 6,2018-08-09,RR,Abymes,Vieux Habitants,317,8,race/tour-cycliste-international-de-la-guadeloupe/2018/stage-6,160.0
1093,Tour Cycliste International de la Guadeloupe 2018  Stage 7,2018-08-10,RR,Vieux Habitant,Petit-Canal,317,9,race/tour-cycliste-international-de-la-guadeloupe/2018/stage-7,155.0
1094,Tour Cycliste International de la Guadeloupe 2018  Stage 8,2018-08-11,RR,Petit-Canal,Baie-Mahault,317,10,race/tour-cycliste-international-de-la-guadeloupe/2018/stage-8b,102.0
1095,Tour Cycliste International de la Guadeloupe 2018  Stage 8 (ITT),2018-08-11,ITT,Baie Mahault,Baie,317,11,race/tour-cycliste-international-de-la-guadeloupe/2018/stage-8a,19.5
1096,Tour Cycliste International de la Guadeloupe 2018  Stage 9,2018-08-12,RR,Baie Mahault,Capesterre,317,12,race/tour-cycliste-international-de-la-guadeloupe/2018/stage-9,140.4
1097,Hansa Bygg Kalmar Grand Prix Road Race 2018,2018-08-04,RR,Kalmar,Kalmar,318,0,race/hansa-bygg-kalmar-grand-prix/2018,188.0
1098,La Poly Normande 2018,2018-08-05,RR,Avranches,Saint-Martin-de-Landelles,319,0,race/la-poly-normande/2018,168.0
1099,Antwerpse Havenpijl 2018,2018-08-05,RR,Merksem,Merksem,320,0,race/antwerpse-havenpijl/2018,179.8
1100,Vuelta a Burgos 2018  Stage 1,2018-08-07,RR,Burgos,Burgos (Castillo),321,1,race/vuelta-a-burgos/2018/stage-1,157.0
1101,Vuelta a Burgos 2018  Stage 2,2018-08-08,RR,Beloradoc,Catrojeriz,321,2,race/vuelta-a-burgos/2018/stage-2,163.0
1102,Vuelta a Burgos 2018  Stage 3,2018-08-09,RR,Sedano,Espinosa de los Monteros (Picon Blanco),321,3,race/vuelta-a-burgos/2018/stage-3,149.0
1103,Vuelta a Burgos 2018  Stage 4,2018-08-10,RR,Monasterios san Pedro Cardeña,Clunia (Ciudad Romana),321,4,race/vuelta-a-burgos/2018/stage-4,165.0
1104,Vuelta a Burgos 2018  Stage 5,2018-08-11,RR,Salas de los Infantes,Lagunas de Neila,321,5,race/vuelta-a-burgos/2018/stage-5,141.0
1105,Cycling Tour of Szeklerland 2018  Prologue,2018-08-07,Prologue,Sfântu Gheorghe,Sfântu Gheorghe,322,1,race/tour-of-szeklerland/2018/prologue,5.3
1106,Cycling Tour of Szeklerland 2018  Stage 1,2018-08-08,RR,Sfântu Gheorghe,Sfântu Gheorghe,322,2,race/tour-of-szeklerland/2018/stage-1,188.1
1107,Cycling Tour of Szeklerland 2018  Stage 2,2018-08-09,RR,Sfântu Gheorghe,Odorheiu Secuiesc,322,3,race/tour-of-szeklerland/2018/stage-2,194.4
1108,Cycling Tour of Szeklerland 2018  Stage 3,2018-08-10,RR,Odorheiu Secuiesc,Miercurea Ciuc,322,4,race/tour-of-szeklerland/2018/stage-3,190.8
1109,Cycling Tour of Szeklerland 2018  Stage 4 (ITT),2018-08-11,ITT,Sâncrăieni,Sântimbru băi,322,5,race/tour-of-szeklerland/2018/stage-4a,10.2
1110,Cycling Tour of Szeklerland 2018  Stage 4,2018-08-11,RR,Miercurea Ciuc,Miercurea Ciuc,322,6,race/tour-of-szeklerland/2018/stage-4b,143.3
1111,European Continental Championships - ITT 2018,2018-08-08,RR,Glasgow,Glasgow,323,0,race/uec-road-european-championships-itt/2018,45.7
1112,Czech Cycling Tour 2018  Stage 1 (TTT),2018-08-09,TTT,Uničov,Uničov,324,1,race/czech-cycling-tour/2018/stage-1,18.2
1113,Czech Cycling Tour 2018  Stage 2,2018-08-10,RR,Olomouc,Frýdek-Místek,324,2,race/czech-cycling-tour/2018/stage-2,197.7
1114,Czech Cycling Tour 2018  Stage 3,2018-08-11,RR,Mohelnice,Šternberk,324,3,race/czech-cycling-tour/2018/stage-3,178.0
1115,Czech Cycling Tour 2018  Stage 4,2018-08-12,RR,Olomouc,Dolany,324,4,race/czech-cycling-tour/2018/stage-4,147.9
1116,KOGA Slag om Norg 2018,2018-08-11,RR,Norg,Norg,325,0,race/koga-slag-om-norg/2018,190.9
1117,Memorial Henryka Lasaka 2018,2018-08-11,RR,Sucha Beskidzka,Sucha Beskidzka,326,0,race/memorial-henryka-lasaka/2018,175.0
1118, European Continental Championships - Road Race 2018,2018-08-12,RR,Glasgow,Glasgow,327,0,race/uec-road-european-championships/2018,230.4
1119,Gran Premio Sportivi di Poggiana - Trofeo Bonin Costruzioni-8 Gran Premio Pasta Zara 2018,2018-08-12,RR,Poggiana,Poggiana,328,0,race/gp-di-poggiana/2018,169.6
1120,National Championships Belgium U23 - Road Race 2018,2018-08-12,RR,Stabroek,Stabroek,329,0,race/nc-belgium-u23/2018,176.0
1121,Puchar Uzdrowisk Karpackich 2018,2018-08-12,RR,Jedlicze,Rymanów Zdrój,330,0,race/puchar-uzdrowisk-karpackich/2018,180.0
1122,Tour de Hongrie 2018  Prologue,2018-08-14,Prologue,Siófok,Siófok,331,1,race/tour-de-hongrie/2018/prologue,3.5
1123,Tour de Hongrie 2018  Stage 1,2018-08-15,RR,Balatonalmádi,Keszthely,331,2,race/tour-de-hongrie/2018/stage-1,154.0
1124,Tour de Hongrie 2018  Stage 2,2018-08-16,RR,Velence,Székesfehérvár,331,3,race/tour-de-hongrie/2018/stage-2,190.0
1125,Tour de Hongrie 2018  Stage 3,2018-08-17,RR,Cegléd,Hajdúszoboszló,331,4,race/tour-de-hongrie/2018/stage-3,206.0
1126,Tour de Hongrie 2018  Stage 4,2018-08-18,RR,Karcag,Miskolc,331,5,race/tour-de-hongrie/2018/stage-4,182.0
1127,Tour de Hongrie 2018  Stage 5,2018-08-19,RR,Kazincbarcika,Kazincbarcika,331,6,race/tour-de-hongrie/2018/stage-5,128.0
1128,Tour du Limousin 2018  Stage 1,2018-08-15,RR,Saint-Just le Martel,Bonnat,332,1,race/tour-du-limousin/2018/stage-1,172.7
1129,Tour du Limousin 2018  Stage 2,2018-08-16,RR,Base Départementale de Rouffiac, Coteau de Grèzes,332,2,race/tour-du-limousin/2018/stage-2,176.7
1130,Tour du Limousin 2018  Stage 3,2018-08-17,RR,Egletons,Uzerche,332,3,race/tour-du-limousin/2018/stage-3,190.1
1131,Tour du Limousin 2018  Stage 4,2018-08-18,RR,Bellac,Limoges,332,4,race/tour-du-limousin/2018/stage-4,162.6
1132,Arctic Race of Norway 2018  Stage 1,2018-08-16,RR,Vadsø,Kirkenes,333,1,race/arctic-race-of-norway/2018/stage-2,184.0
1133,Arctic Race of Norway 2018  Stage 2,2018-08-17,RR,Tana,Kjøllefjord,333,2,race/arctic-race-of-norway/2018/stage-3,195.0
1134,Arctic Race of Norway 2018  Stage 3,2018-08-18,RR,Honningsvåg,Hammerfest,333,3,race/arctic-race-of-norway/2018/stage-4,194.0
1135,Arctic Race of Norway 2018  Stage 4,2018-08-19,RR,Kvalsund,Alta,333,4,race/arctic-race-of-norway/2018/stage-5,145.5
1136,GP Capodarco - Comunità di Capodarco 2018,2018-08-16,RR,Capodarco,Capodarco,334,0,race/gp-capodarco/2018,180.0
1137,Tour de l'Avenir 2018  Stage 1,2018-08-17,RR,Grand-Champ,Elven,335,1,race/tour-de-l-avenir/2018/stage-1,132.5
1138,Tour de l'Avenir 2018  Stage 2,2018-08-18,RR,Drefféac,Châteaubriant,335,2,race/tour-de-l-avenir/2018/stage-2,137.6
1139,Tour de l'Avenir 2018  Stage 3,2018-08-19,RR,Le Lude,Châteaudu,335,3,race/tour-de-l-avenir/2018/stage-3,165.8
1140,Tour de l'Avenir 2018  Stage 4 (TTT),2018-08-20,TTT,Orléans,Orléans,335,4,race/tour-de-l-avenir/2018/stage-4,20.2
1141,Tour de l'Avenir 2018  Stage 5,2018-08-21,RR,Beaugency,Levroux,335,5,race/tour-de-l-avenir/2018/stage-5,130.4
1142,Tour de l'Avenir 2018  Stage 6,2018-08-22,RR,Le Blanc,Cérilly,335,6,race/tour-de-l-avenir/2018/stage-6,183.5
1143,Tour de l'Avenir 2018  Stage 7,2018-08-23,RR,Moutiers,Méribe,335,7,race/tour-de-l-avenir/2018/stage-7,35.9
1144,Tour de l'Avenir 2018  Stage 8,2018-08-24,RR,La Bathie,Crest-Voland Cohennoz,335,8,race/tour-de-l-avenir/2018/stage-8,81.1
1145,Tour de l'Avenir 2018  Stage 9,2018-08-25,RR,Séez,Val d'Isère,335,9,race/tour-de-l-avenir/2018/stage-9,89.0
1146,Tour de l'Avenir 2018  Stage 10,2018-08-26,RR,Val d'Isère,Saint-Colomban-des-Villards Col du Glandon,335,10,race/tour-de-l-avenir/2018/stage-10,150.8
1147,Minsk Cup 2018,2018-08-18,RR,Minsk,Minsk,336,0,race/minsk-cup/2018,176.0
1148,Grand Prix Minsk 2018,2018-08-19,RR,Minsk,Minsk,337,0,race/grand-prix-minsk/2018,149.0
1149,GP Stad Zottegem 2018,2018-08-21,RR,Zottegem,Zottegem,338,0,race/gp-stad-zottegem/2018,202.7
1150,Tour Poitou-Charentes en Nouvelle Aquitaine 2018  Stage 1,2018-08-21,RR,Jonzac,Cognac,339,1,race/tour-du-poitou-charentes-et-de-la-vienne/2018/stage-1,192.8
1151,Tour Poitou-Charentes en Nouvelle Aquitaine 2018  Stage 2,2018-08-22,RR,Segonzac,Melle,339,2,race/tour-du-poitou-charentes-et-de-la-vienne/2018/stage-2,189.0
1152,Tour Poitou-Charentes en Nouvelle Aquitaine 2018  Stage 3,2018-08-23,RR,Gençay,Couhé,339,3,race/tour-du-poitou-charentes-et-de-la-vienne/2018/stage-3,97.9
1153,Tour Poitou-Charentes en Nouvelle Aquitaine 2018  Stage 4 (ITT),2018-08-23,ITT,Champagné-Saint-Hilaire,Couhé,339,4,race/tour-du-poitou-charentes-et-de-la-vienne/2018/stage-4,22.9
1154,Tour Poitou-Charentes en Nouvelle Aquitaine 2018  Stage 5,2018-08-24,RR,Brioux-sur-Boutonne,Poitiers,339,5,race/tour-du-poitou-charentes-et-de-la-vienne/2018/stage-5,156.6
1155,Grand Prix des Marbriers 2018,2018-08-21,RR,Start,Finish,340,0,race/grand-prix-des-marbriers/2018,160.0
1156,Veenendaal-Veenendaal Classic 2018,2018-08-22,RR,Veenendaal,Veenendaal,341,0,race/veenendaal-veenendaal/2018,191.5
1157,National Championships France U23 - ITT 2018,2018-08-22,RR,Le Relecq-Kerhuon,Plougastel-Daoulas,342,0,race/nc-france-itt-u23/2018,27.9
1158,Deutschland Tour 2018  Stage 1,2018-08-23,RR,Koblenz,Bonn,343,1,race/deutschland-tour/2018/stage-1,157.0
1159,Deutschland Tour 2018  Stage 2,2018-08-24,RR,Bonn,Trier,343,2,race/deutschland-tour/2018/stage-2,196.0
1160,Deutschland Tour 2018  Stage 3,2018-08-25,RR,Trier,Merzig,343,3,race/deutschland-tour/2018/stage-3,177.0
1161,Deutschland Tour 2018  Stage 4,2018-08-26,RR,Lorsch,Stuttgart,343,4,race/deutschland-tour/2018/stage-4,207.5
1162,Baltic Chain Tour 2018  Prologue,2018-08-23,Prologue, Tallinn, Tallinn,344,1,race/baltic-chain-tour/2018/prologue,4.6
1163,Baltic Chain Tour 2018  Stage 1,2018-08-24,RR, Tallinn, Tallinn,344,2,race/baltic-chain-tour/2018/stage-1,152.3
1164,Baltic Chain Tour 2018  Stage 2,2018-08-25,RR,Valmiera,Sigulda,344,3,race/baltic-chain-tour/2018/stage-2,157.1
1165,Baltic Chain Tour 2018  Stage 3,2018-08-26,RR,Panevezys,Vilnius,344,4,race/baltic-chain-tour/2018/stage-3,159.5
1166,Great War Remembrance Race 2018,2018-08-24,RR,Nieuwpoort >,Ypres,345,0,race/great-war-remembrance-race/2018,192.7
1167,National Championships France U23 - Road Race 2018,2018-08-24,RR,Plougastel-Daoulas,Plougastel-Daoulas,346,0,race/nc-france-u23/2018,175.8
1168,Omloop Mandel-Leie-Schelde Meulebeke 2018,2018-08-25,RR,Meulebeke,Meulebeke,347,0,race/omloop-mandel-leie-schelde-meulebeke/2018,187.4
1169,Schaal Sels 2018,2018-08-26,RR,Merksem,Merksem,348,0,race/81st-schaal-schels/2018,184.0
1170,Croatia-Slovenia 2018,2018-08-26,RR,Zagreb,Novo Mesto,349,0,race/1st-ljubljana-zagreb/2018,181.6
1171,Ronde van Midden Nederland 2018,2018-08-26,RR,Start,Finish,350,0,race/ronde-van-midden-nederland/2018,191.6
1172,Druivenkoers - Overijse 2018,2018-08-29,RR,Overijse,Overijse,351,0,race/druivenkoers-overijse/2018,196.4
1173,Hafjell GP 2018,2018-08-31,RR,Oyer,Oyer,352,0,race/hafjell-gp/2018,21.6
1174,Brussels Cycling Classic 2018,2018-09-01,RR,Brussels,Brussels,353,0,race/brussels-cycling-classic/2018,201.4
1175,Lillehammer GP 2018,2018-09-01,RR,Lillehammer,Lillehammer,354,0,race/lillehammer-gp/2018,134.1
1176,GP de Fourmies / La Voix du Nord 2018,2018-09-02,RR,Fourmies,Fourmies,355,0,race/gp-de-fourmies/2018,205.0
1177,Ovo Energy Tour of Britain 2018  Stage 1,2018-09-02,RR,Pembrey Country Park,Newport,356,1,race/tour-of-brittain/2018/stage-1,174.8
1178,Ovo Energy Tour of Britain 2018  Stage 2,2018-09-03,RR,Cranbrook,Barnstaple,356,2,race/tour-of-brittain/2018/stage-2,174.9
1179,Ovo Energy Tour of Britain 2018  Stage 3,2018-09-04,RR,Bristol,Bristol,356,3,race/tour-of-brittain/2018/stage-3,127.2
1180,Ovo Energy Tour of Britain 2018  Stage 4,2018-09-05,RR,Nuneaton,Royal Leamington Spa,356,4,race/tour-of-brittain/2018/stage-4,183.5
1181,Ovo Energy Tour of Britain 2018  Stage 5 (TTT),2018-09-06,TTT,Cockermouth,Whinlatter Pass,356,5,race/tour-of-brittain/2018/stage-5,14.0
1182,Ovo Energy Tour of Britain 2018  Stage 6,2018-09-07,RR,Barrow-in-Furness,Whinlatter Pass,356,6,race/tour-of-brittain/2018/stage-6,168.3
1183,Ovo Energy Tour of Britain 2018  Stage 7,2018-09-08,RR,West Bridgford,Mansfield,356,7,race/tour-of-brittain/2018/stage-7,215.6
1184,Ovo Energy Tour of Britain 2018  Stage 8,2018-09-09,RR,London,London,356,8,race/tour-of-brittain/2018/stage-8,77.0
1185,Antwerp Port Epic 2018,2018-09-02,RR,Antwerp,Antwerp,357,0,race/antwerp-port-epic/2018,206.6
1186,Gylne Gutuer 2018,2018-09-02,RR,Stange,Stange,358,0,race/gylne-gutuer/2018,165.1
1187,Okolo Jižních Čech / Tour of South Bohemia 2018  Stage 1 (TTT),2018-09-05,TTT,Jindřichův Hradec,Jindřichův Hradec,359,1,race/okolo-jiznich-cech/2018/stage-1,2.4
1188,Okolo Jižních Čech / Tour of South Bohemia 2018  Stage 2,2018-09-06,RR,Litschau,Nová Bystřice,359,2,race/okolo-jiznich-cech/2018/stage-2,158.0
1189,Okolo Jižních Čech / Tour of South Bohemia 2018  Stage 3 (ITT),2018-09-07,ITT,Český Krumlov,Kleť,359,3,race/okolo-jiznich-cech/2018/stage-3,10.7
1190,Okolo Jižních Čech / Tour of South Bohemia 2018  Stage 4,2018-09-08,RR,Třeboň,Protivín,359,4,race/okolo-jiznich-cech/2018/stage-4,176.0
1191,Okolo Jižních Čech / Tour of South Bohemia 2018  Stage 5,2018-09-09,RR,České Velenice,Jindřichův Hradec,359,5,race/okolo-jiznich-cech/2018/stage-5,150.0
1192,Giro della Regione Friuli Venezia Giulia 2018  Stage 1,2018-09-06,RR,Fagagna,Spilimbergo,360,1,race/giro-della-regione-friuli-venezia-giulia/2018/stage-1,166.2
1193,Giro della Regione Friuli Venezia Giulia 2018  Stage 2,2018-09-07,RR,Filetto Umberto,Rif.Pelizzo Matajur,360,2,race/giro-della-regione-friuli-venezia-giulia/2018/stage-2,152.2
1194,Giro della Regione Friuli Venezia Giulia 2018  Stage 3,2018-09-08,RR,Lignano Sabbiadoro,Gorizia,360,3,race/giro-della-regione-friuli-venezia-giulia/2018/stage-3,157.5
1195,Tour du Doubs 2018,2018-09-09,RR,Morteau,Pontarlier,361,0,race/tour-du-doubs/2018,188.7
1196,Chrono Champenois Masculin International 2018,2018-09-09,RR,Bétheny,Bétheny,362,0,race/chrono-champenois-masculin/2018,33.4
1197,Olympia's Tour 2018  Stage 1,2018-09-11,RR,Assen,Assen,363,1,race/olympias-tour/2018/stage-1,127.5
1198,Olympia's Tour 2018  Stage 2,2018-09-12,RR,Emmen,Emmen,363,2,race/olympias-tour/2018/stage-2,159.9
1199,Olympia's Tour 2018  Stage 3,2018-09-13,RR,Gieten,Hellendoorn,363,3,race/olympias-tour/2018/stage-3,183.4
1200,Olympia's Tour 2018  Stage 4,2018-09-14,RR,Nijverdal,Duiven,363,4,race/olympias-tour/2018/stage-4,134.1
1201,Olympia's Tour 2018  Stage 5,2018-09-15,RR,Offenbeek,Offenbeek,363,5,race/olympias-tour/2018/stage-5a,100.9
1202,Olympia's Tour 2018  Stage 5 (ITT),2018-09-15,ITT,Offenbeek,Offenbeek,363,6,race/olympias-tour/2018/stage-5b,9.3
1203,Olympia's Tour 2018  Stage 6,2018-09-16,RR,Dreumel,Beneden-Leeuwen,363,7,race/olympias-tour/2018/stage-6,182.0
1204,Grand Prix de Wallonie 2018,2018-09-12,RR,Blegny,Citadelle de Namur,364,0,race/gp-de-wallonie/2018,205.9
1205,Okolo Slovenska 2018  Prologue,2018-09-12,Prologue,Poprad,Poprad,365,1,race/okolo-slovenska/2018/prologue,1.9
1206,Okolo Slovenska 2018  Stage 1,2018-09-13,RR,Poprad,Strbske Pleso,365,2,race/okolo-slovenska/2018/stage-1,169.9
1207,Okolo Slovenska 2018  Stage 2,2018-09-14,RR,Ruzomberok,Dubnica nad Vahom,365,3,race/okolo-slovenska/2018/stage-2,191.7
1208,Okolo Slovenska 2018  Stage 3,2018-09-15,RR,Dubnica nad Vahom,Nitra,365,4,race/okolo-slovenska/2018/stage-3,180.6
1209,Okolo Slovenska 2018  Stage 4,2018-09-16,RR,Nitra,Galanta,365,5,race/okolo-slovenska/2018/stage-4,161.8
1210,Kampioenschap van Vlaanderen 2018,2018-09-14,RR,Koolskamp,Koolskamp,366,0,race/kampioenschap-van-vlaanderen/2018,186.0
1211,Tour of Cappadocia 2018  Stage 1,2018-09-14,RR,Nevşehir,Nevşehir,367,1,race/tour-of-cappadocia/2018/stage-1,113.0
1212,Tour of Cappadocia 2018  Stage 2,2018-09-15,RR,Nevşehir,Erciyes,367,2,race/tour-of-cappadocia/2018/stage-2,131.0
1213,Tour of Cappadocia 2018  Stage 3,2018-09-16,RR,Kayseri,Kayseri,367,3,race/tour-of-cappadocia/2018/stage-3,114.0
1214,Primus Classic 2018,2018-09-15,RR,Brakel,Haacht,368,0,race/gp-impanis-van-petegem/2018,193.0
1215,Coppa Agostoni - Giro delle Brianze 2018,2018-09-15,RR,Lissone,Lissone,369,0,race/coppa-agostoni/2018,199.9
1216,Coppa Bernocchi - 43è GP BPM 2018,2018-09-16,RR,Legnano,Legnano,370,0,race/coppa-bernocchi/2018,194.7
1217,Grote Prijs Jef Scherens - Rondom Leuven 2018,2018-09-16,RR,Leuven,Leuven,371,0,race/gp-jef-scherens/2018,185.7
1218,Int. RAIFFEISEN Grand Prix Judendorf-Straßengel 2018,2018-09-16,RR,Judendorf,Judendorf,372,0,race/int-raiffeisen-gp-judendorf-strassengel/2018,185.4
1219,Giro della Toscana - Memorial Alfredo Martini 2018,2018-09-19,RR,Pontedera,Pontedera,373,0,race/giro-di-toscana/2018,198.9
1220,Omloop van het Houtland Lichtervelde 2018,2018-09-19,RR,Lichtervelde,Lichtervelde,374,0,race/omloop-van-het-houtland-lichtervelde/2018,195.3
1221,Turul Romaniei 2018  Stage 1,2018-09-19,RR,Alba Iulia,Sibiu,375,1,race/turul-romaniei/2018/stage-1,154.7
1222,Turul Romaniei 2018  Stage 2,2018-09-20,RR,Sibiu,Brasov,375,2,race/turul-romaniei/2018/stage-2,162.8
1223,Turul Romaniei 2018  Stage 3,2018-09-21,RR,Brasov,Focsani,375,3,race/turul-romaniei/2018/stage-3,176.3
1224,Turul Romaniei 2018  Stage 4,2018-09-22,RR,Buzau,Targoviste,375,4,race/turul-romaniei/2018/stage-4,124.7
1225,Turul Romaniei 2018  Stage 5,2018-09-23,RR,Bucharest,Bucharest,375,5,race/turul-romaniei/2018/stage-5,100.0
1226,Coppa Sabatini - Gran Premio citta  di Peccioli 2018,2018-09-20,RR,Peccioli,Peccioli,376,0,race/gp-citta-di-peccioli/2018,201.8
1227,Tour de l'Eurométropole 2018,2018-09-22,RR,La Louvière,Tournai,377,0,race/circuit-franco-belge/2018,206.0
1228,Memorial Marco Pantani 2018,2018-09-22,RR,Cesenatico,Castrocaro Terme,378,0,race/memorial-marco-pantani/2018,199.8
1229,Duo Normand 2018,2018-09-23,RR,Marigny,Marigny,379,0,race/duo-normand/2018,51.0
1230,Gooikse Pijl 2018,2018-09-23,RR,Gooik,Gooik,380,0,race/gooikse-pijl/2018,198.1
1231,Grand Prix d'Isbergues - Pas de Calais 2018,2018-09-23,RR,Isbergues,Isbergues,381,0,race/gp-d-isbergues/2018,198.3
1232,Trofeo Matteotti 2018,2018-09-23,RR,Pescara,Pescara,382,0,race/trofeo-matteotti/2018,195.0
1233,Tour du Gévaudan Occitanie 2018,2018-09-23,RR,Mende,Mende,383,0,race/tour-du-gevaudan-languedoc-roussillon/2018,153.0
1234,Ruota d'Oro - GP Festa del Perdono 2018,2018-09-25,RR,Terranuova Bracciolini,Terranuova Bracciolini,384,0,race/ruota-d-oro-gp-festa-del-perdono/2018,167.7
1235,Famenne Ardenne Classic 2018,2018-09-27,RR,Marche-en-Famenne,Marche-en-Famenne,385,0,race/famenne-ardenne-classic/2018,194.5
1236,Tour of Black Sea 2018  Stage 1,2018-09-27,RR,Rize,Ayder,386,1,race/tour-of-black-sea/2018/stage-1,84.0
1237,Tour of Black Sea 2018  Stage 2,2018-09-28,RR,Rize,Giresun,386,2,race/tour-of-black-sea/2018/stage-2,206.0
1238,Tour of Black Sea 2018  Stage 3,2018-09-29,RR,Giresun,Samsun,386,3,race/tour-of-black-sea/2018/stage-3,210.0
1239,Tour of Black Sea 2018,2018-09-29,RR,Start,Finish,386,4,race/tour-of-black-sea/2018/stage-3-gc,0.0
1240,Tour of Black Sea 2018  Points classification,2018-09-29,RR,Start,Finish,386,5,race/tour-of-black-sea/2018/stage-3-points,0.0
1241,Tour of Black Sea 2018  Mountains classification,2018-09-29,RR,Start,Finish,386,6,race/tour-of-black-sea/2018/stage-3-kom,0.0
1242,Tour of Black Sea 2018  Team classification,2018-09-29,TTT,Start,Finish,386,7,race/tour-of-black-sea/2018/stage-3-teams,0.0
1243,Binche - Chimay - Binche / Memorial Frank Vandenbroucke 2018,2018-10-02,RR,Binche,Binche,387,0,race/memorial-frank-vandenbroucke/2018,197.0
1244,Sparkassen Münsterland Giro 2018,2018-10-03,RR,Coesfeld,Münster,388,0,race/munsterland-giro/2018,210.8
1245,National Championships Italy - ITT 2018,2018-10-04,RR,Cavour,Cavour,389,0,race/nc-italy-itt/2018,42.0
1246,Paris-Bourges 2018,2018-10-04,RR,Gien,Bourges,390,0,race/paris-bourges/2018,190.3
1247,Giro dell'Emilia 2018,2018-10-06,RR,Bologna,San Luca,391,0,race/giro-dell-emilia/2018,207.4
1248,Tour de Vendée 2018,2018-10-06,RR,La Roche-sur-Yon,La Roche-sur-Yon,392,0,race/tour-de-vendee/2018,206.4
1249,Gran Premio Bruno Beghelli 2018,2018-10-07,RR,Monteveglio,Monteveglio,393,0,race/gp-bruno-beghelli/2018,196.3
1250,Paris - Tours Elite 2018,2018-10-07,RR,Chartres,Tours,394,0,race/paris-tours/2018,214.5
1251,Il Piccolo Lombardia 2018,2018-10-07,RR,Oggiono,Oggiono,395,0,race/piccolo-giro-di-lombardia/2018,174.7
1252,Paris-Tours Espoirs 2018,2018-10-07,RR,Bonneval,Tours,396,0,race/paris-tours-u23/2018,182.0
1253,Tre Valli Varesine 2018,2018-10-09,RR,Saronno,Varese,397,0,race/tre-valli-varesine/2018,212.0
1254,Milano-Torino 2018,2018-10-10,RR,Magenta,Torino,398,0,race/milano-torino/2018,200.0
1255,Gran Piemonte 2018,2018-10-11,RR,Racconigi,Stupinigi,399,0,race/gran-piemonte/2018,191.0
1256,Tacx Pro Classic / Ronde van Zeeland 2018,2018-10-13,RR,Middelburg,Neeltje Jans,400,0,race/1e-delta-tour-zeeland/2018,208.0
1257,De Kustpijl 2018,2018-10-13,RR,Knokke-Heist,Knokke-Heist,401,0,race/de-kustpijl/2018,199.1
1258,Chrono des Nations 2018,2018-10-14,RR,Les Herbiers,Les Herbiers,402,0,race/chrono-des-nations/2018,46.3
1259,Chrono des Nations U23 2018,2018-10-14,RR,Les Herbiers,Les Herbiers,403,0,race/chrono-des-nations-u23/2018,33.65
1260,National Championships Australia U23 - ITT 2018,2018-01-04,RR,Buninyong,Buninyong,0,0,race/nc-australia-u23-itt/2018,29.5
1261,National Championships Australia - ITT 2018,2018-01-05,RR,Start,Finish,1,0,race/australian-open-road-championships-itt/2018,40.9
1262,National Championships New Zealand - ITT 2018,2018-01-05,RR,Start,Finish,2,0,race/nc-new-zealand-itt/2018,40.0
1263,National Championships New Zealand U23 - ITT 2018,2018-01-05,RR,Napier,Napier,3,0,race/nc-new-zealand-itt-u23/2018,40.0
1264,National Championships Australia U23 - Road Race 2018,2018-01-06,RR,Buninyong,Buninyong,4,0,race/nc-australia-u23/2018,92.8
1265,National Championships Australia - Road Race 2018,2018-01-07,RR,Buninyong,Buninyong,5,0,race/nc-australia/2018,185.6
1266,National Championships New Zealand - Road Race 2018,2018-01-07,RR,Napier,Napier,6,0,race/nc-new-zealand/2018,171.0
1267,New Zealand Cycle Classic 2018  Stage 1,2018-01-17,RR,Masterton,Masterton,7,1,race/tour-of-wellington/2018/stage-1,122.5
1268,New Zealand Cycle Classic 2018  Stage 2,2018-01-18,RR,Masterton,Masterton,7,2,race/tour-of-wellington/2018/stage-2,120.0
1269,New Zealand Cycle Classic 2018  Stage 3,2018-01-19,RR,Masterton,Martinborough,7,3,race/tour-of-wellington/2018/stage-3,136.0
1270,New Zealand Cycle Classic 2018  Stage 4,2018-01-20,RR,Masterton,Admiral Hill,7,4,race/tour-of-wellington/2018/stage-4,147.0
1271,New Zealand Cycle Classic 2018  Stage 5,2018-01-21,RR,Masterton,Masterton,7,5,race/tour-of-wellington/2018/stage-5,120.0
1272,Gravel and Tar 2018,2018-01-27,RR,Palmerston North,Palmerston North,8,0,race/gravel-and-tar/2018,131.5
1273,Herald Sun Tour 2018  Prologue,2018-01-31,Prologue,Melbourne,Melbourne,9,1,race/herald-sun-tour/2018/prologue,1.6
